N,p,q,type,rad_odd_pq,conductor_proxy,rho
8192,2724,5468,Composite,930927,866625079329,3.050509
8192,2725,5467,Composite,2979515,8877509635225,3.308715
8192,2726,5466,Composite,3725079,13876213556241,3.358283
8192,2727,5465,Composite,1655895,2741988251025,3.178335
8192,2728,5464,Composite,232903,54243807409,2.74298
8192,2729,5463,Mixed,4969509,24696019701081,3.422257
8192,2730,5462,Composite,3727815,13896604674225,3.358446
8192,2731,5461,Mixed,14913991,222427127548081,3.666179
8192,2732,5460,Composite,932295,869173967025,3.050835
8192,2733,5459,Composite,14919447,222589898785809,3.66626
8192,2734,5458,Composite,3730543,13916951074849,3.358608
8192,2735,5457,Composite,14924895,222752490761025,3.666341
8192,2736,5456,Composite,19437,377796969,2.191772
8192,2737,5455,Composite,14930335,222914903212225,3.666422
8192,2738,5454,Composite,11211,125686521,2.069635
8192,2739,5453,Composite,14935767,223077135878289,3.666503
8192,2740,5452,Composite,933655,871711659025,3.051158
8192,2741,5451,Mixed,14941191,223239188498481,3.666583
8192,2742,5450,Composite,747195,558300368025,3.001712
8192,2743,5449,Mixed,14946607,223401060812449,3.666664
8192,2744,5448,Composite,4767,22724289,1.879826
8192,2745,5447,Composite,4984005,24840305840025,3.422904
8192,2746,5446,Composite,3738679,13977720665041,3.359092
8192,2747,5445,Composite,453255,205440095025,2.890764
8192,2748,5444,Composite,935007,874238090049,3.05148
8192,2749,5443,Goldbach,14962807,223885593319249,3.666904
8192,2750,5442,Composite,149655,22396619025,2.644812
8192,2751,5441,Mixed,14968191,224046741812481,3.666984
8192,2752,5440,Composite,3655,13359025,1.82087
8192,2753,5439,Mixed,2139081,4575667524561,3.235163
8192,2754,5438,Composite,138669,19229091561,2.62789
8192,2755,5437,Mixed,14978935,224368493734225,3.667143
8192,2756,5436,Composite,312117,97417021689,2.807958
8192,2757,5435,Composite,14984295,224529096647025,3.667223
8192,2758,5434,Composite,3746743,14038083108049,3.35957
8192,2759,5433,Composite,14989647,224689517184609,3.667302
8192,2760,5432,Composite,234255,54875405025,2.744265
8192,2761,5431,Mixed,14994991,224849755090081,3.667381
8192,2762,5430,Composite,3749415,14058112842225,3.359728
8192,2763,5429,Composite,5000109,25001090011881,3.42362
8192,2764,5428,Composite,937687,879256909969,3.052115
8192,2765,5427,Composite,555765,308874735225,2.936018
8192,2766,5426,Composite,3752079,14078096822241,3.359886
8192,2767,5425,Mixed,3002195,9013174818025,3.310398
8192,2768,5424,Composite,58647,3439470609,2.436888
8192,2769,5423,Composite,15016287,225488875266369,3.667696
8192,2770,5422,Composite,3754735,14098034920225,3.360043
8192,2771,5421,Composite,15021591,225648196171281,3.667775
8192,2772,5420,Composite,313005,97972130025,2.808589
8192,2773,5419,Mixed,15026887,225807332910769,3.667853
8192,2774,5418,Composite,1252461,1568658556521,3.116359
8192,2775,5417,Mixed,3006435,9038651409225,3.310711
8192,2776,5416,Composite,234919,55186936561,2.744893
8192,2777,5415,Mixed,791445,626385188025,3.014481
8192,2778,5414,Composite,3760023,14137772960529,3.360355
8192,2779,5413,Mixed,15042727,226283635596529,3.668087
8192,2780,5412,Composite,940335,884229912225,3.052741
8192,2781,5411,Composite,1671999,2795580656001,3.180483
8192,2782,5410,Composite,3762655,14157572649025,3.360511
8192,2783,5409,Composite,456159,208081033281,2.892181
8192,2784,5408,Composite,1131,1279161,1.56052
8192,2785,5407,Mixed,15058495,226758271665025,3.668319
8192,2786,5406,Composite,3765279,14177325947841,3.360665
8192,2787,5405,Composite,15063735,226916112150225,3.668396
8192,2788,5404,Composite,941647,886699072609,3.05305
8192,2789,5403,Mixed,15068967,227073766447089,3.668473
8192,2790,5402,Composite,1255965,1577448081225,3.116979
8192,2791,5401,Mixed,15074191,227231234304481,3.66855
8192,2792,5400,Composite,5235,27405225,1.900611
8192,2793,5399,Mixed,2154201,4640581948401,3.236726
8192,2794,5398,Composite,3770503,14216692873009,3.360973
8192,2795,5397,Composite,15084615,227545609698225,3.668704
8192,2796,5396,Composite,942951,889156588401,3.053357
8192,2797,5395,Mixed,15089815,227702516734225,3.66878
8192,2798,5394,Composite,3773103,14236306248609,3.361126
8192,2799,5393,Mixed,5031669,25317692925561,3.425016
8192,2800,5392,Composite,11795,139122025,2.080906
8192,2801,5391,Mixed,5033397,25335085359609,3.425092
8192,2802,5390,Composite,539385,290936178225,2.929378
8192,2803,5389,Mixed,15105367,228172112204689,3.669009
8192,2804,5388,Composite,944247,891602397009,3.053662
8192,2805,5387,Mixed,15110535,228328267986225,3.669085
8192,2806,5386,Composite,3778279,14275392201841,3.36143
8192,2807,5385,Composite,15115695,228484235333025,3.669161
8192,2808,5384,Composite,26247,688905009,2.258441
8192,2809,5383,Composite,285299,81395519401,2.788018
8192,2810,5382,Composite,1260285,1588318281225,3.117741
8192,2811,5381,Mixed,15125991,228795603732081,3.669312
8192,2812,5380,Composite,945535,894036436225,3.053965
8192,2813,5379,Composite,15131127,228951004290129,3.669387
8192,2814,5378,Composite,3783423,14314289596929,3.361732
8192,2815,5377,Composite,15136255,229106215425025,3.669462
8192,2816,5376,Composite,231,53361,1.207961
8192,2817,5375,Composite,201885,40757553225,2.711258
8192,2818,5374,Composite,3785983,14333667276289,3.361883
8192,2819,5373,Mixed,1682943,2832297141249,3.181932
8192,2820,5372,Composite,946815,896458644225,3.054265
8192,2821,5371,Composite,15151591,229570709831281,3.669687
8192,2822,5370,Composite,3788535,14352997446225,3.362032
8192,2823,5369,Composite,15156687,229725160815969,3.669762
8192,2824,5368,Composite,236863,56104080769,2.746722
8192,2825,5367,Composite,3032355,9195176846025,3.312616
8192,2826,5366,Composite,1263693,1596919998249,3.118341
8192,2827,5365,Composite,15166855,230033490591025,3.669911
8192,2828,5364,Composite,316029,99874328841,2.810723
8192,2829,5363,Composite,15171927,230187368893329,3.669985
8192,2830,5362,Composite,3793615,14391514768225,3.36233
8192,2831,5361,Composite,15176991,230341055814081,3.670059
8192,2832,5360,Composite,59295,3515897025,2.439327
8192,2833,5359,Mixed,15182047,230494551110209,3.670133
8192,2834,5358,Composite,3796143,14410701676449,3.362477
8192,2835,5357,Composite,562485,316389375225,2.938685
8192,2836,5356,Composite,949351,901267321201,3.054859
8192,2837,5355,Mixed,5064045,25644551762025,3.42644
8192,2838,5354,Composite,3798663,14429840587569,3.362625
8192,2839,5353,Composite,15197167,230953884825889,3.670354
8192,2840,5352,Composite,237495,56403875025,2.747313
8192,2841,5351,Mixed,15202191,231106611200481,3.670427
8192,2842,5350,Composite,108605,11795046025,2.573651
8192,2843,5349,Mixed,15207207,231259144740849,3.6705
8192,2844,5348,Composite,316869,100405963161,2.811312
8192,2845,5347,Mixed,15212215,231411485206225,3.670573
8192,2846,5346,Composite,46959,2205147681,2.387556
8192,2847,5345,Composite,15217215,231563632356225,3.670646
8192,2848,5344,Composite,14863,220908769,2.132221
8192,2849,5343,Composite,15222207,231715585950849,3.670719
8192,2850,5342,Composite,761235,579478725225,3.005843
8192,2851,5341,Mixed,2175313,4731986647969,3.238891
8192,2852,5340,Composite,951855,906027941025,3.055443
8192,2853,5339,Composite,5077389,25779879057321,3.427024
8192,2854,5338,Composite,3808663,14505913847569,3.363208
8192,2855,5337,Composite,5079045,25796698112025,3.427096
8192,2856,5336,Composite,238119,56700658161,2.747896
8192,2857,5335,Mixed,15242095,232321459989025,3.671009
8192,2858,5334,Composite,3811143,14524810966449,3.363353
8192,2859,5333,Mixed,15247047,232472442220209,3.671081
8192,2860,5332,Composite,953095,908390079025,3.055732
8192,2861,5331,Mixed,15251991,232623229464081,3.671153
8192,2862,5330,Composite,423735,179551350225,2.875816
8192,2863,5329,Composite,208999,43680582001,2.718944
8192,2864,5328,Composite,19869,394777161,2.196651
8192,2865,5327,Composite,15261855,232924218041025,3.671296
8192,2866,5326,Composite,3816079,14562458934241,3.36364
8192,2867,5325,Composite,3053355,9322976756025,3.314148
8192,2868,5324,Composite,7887,62204769,1.991579
8192,2869,5323,Mixed,15271687,233224423825969,3.671439
8192,2870,5322,Composite,3818535,14581209546225,3.363783
8192,2871,5321,Composite,5092197,25930470286809,3.42767
8192,2872,5320,Composite,238735,56994400225,2.748469
8192,2873,5319,Composite,130611,17059233321,2.614603
8192,2874,5318,Composite,3820983,14599911086289,3.363925
8192,2875,5317,Composite,611455,373877217025,2.957213
8192,2876,5316,Composite,955551,913077713601,3.056304
8192,2877,5315,Composite,15291255,233822479475025,3.671724
8192,2878,5314,Composite,3823423,14618563436929,3.364067
8192,2879,5313,Mixed,15296127,233971501200129,3.671794
8192,2880,5312,Composite,1245,1550025,1.581835
8192,2881,5311,Composite,15300991,234120325582081,3.671865
8192,2882,5310,Composite,1275285,1626351831225,3.120367
8192,2883,5309,Mixed,493737,243776225169,2.909751
8192,2884,5308,Composite,956767,915403092289,3.056586
8192,2885,5307,Composite,15310695,234417381383025,3.672006
8192,2886,5306,Composite,3828279,14655720101841,3.364348
8192,2887,5305,Mixed,15315535,234565612336225,3.672076
8192,2888,5304,Composite,12597,158684409,2.095507
8192,2889,5303,Mixed,1702263,2897699321169,3.184465
8192,2890,5302,Composite,225335,50775862225,2.735648
8192,2891,5301,Composite,729771,532565712441,2.996475
8192,2892,5300,Composite,191595,36708644025,2.699646
8192,2893,5299,Composite,15330007,235009114620049,3.672285
8192,2894,5298,Composite,3833103,14692678608609,3.364628
8192,2895,5297,Mixed,15334815,235156551084225,3.672355
8192,2896,5296,Composite,59911,3589327921,2.441621
8192,2897,5295,Mixed,15339615,235303788348225,3.672424
8192,2898,5294,Composite,1278501,1634564807001,3.120926
8192,2899,5293,Composite,15344407,235450826181649,3.672494
8192,2900,5292,Composite,3045,9272025,1.780343
8192,2901,5291,Composite,15349191,235597664354481,3.672563
8192,2902,5290,Composite,166865,27843928225,2.668973
8192,2903,5289,Mixed,15353967,235744302637089,3.672632
8192,2904,5288,Composite,21813,475806969,2.217369
8192,2905,5287,Composite,15358735,235890740800225,3.672701
8192,2906,5286,Composite,3840279,14747742797841,3.365043
8192,2907,5285,Composite,5121165,26226330957225,3.428929
8192,2908,5284,Composite,960367,922304774689,3.057419
8192,2909,5283,Mixed,5122749,26242557317001,3.428998
8192,2910,5282,Composite,3842655,14765997449025,3.36518
8192,2911,5281,Mixed,15372991,236328852286081,3.672907
8192,2912,5280,Composite,15015,225450225,2.13448
8192,2913,5279,Mixed,15377727,236474487686529,3.672975
8192,2914,5278,Composite,3845023,14784201870529,3.365317
8192,2915,5277,Composite,15382455,236619921827025,3.673043
8192,2916,5276,Composite,3957,15657849,1.838491
8192,2917,5275,Mixed,3077435,9470606179225,3.315892
8192,2918,5274,Composite,1282461,1644706216521,3.121613
8192,2919,5273,Mixed,15391887,236910185420769,3.67318
8192,2920,5272,Composite,240535,57857086225,2.750137
8192,2921,5271,Composite,15396591,237055014421281,3.673247
8192,2922,5270,Composite,3849735,14820459570225,3.365589
8192,2923,5269,Composite,15401287,237199641256369,3.673315
8192,2924,5268,Composite,962727,926843276529,3.057964
8192,2925,5267,Composite,1027065,1054862514225,3.072322
8192,2926,5266,Composite,3852079,14838512622241,3.365724
8192,2927,5265,Mixed,570765,325772685225,2.941929
8192,2928,5264,Composite,60207,3624882849,2.442714
8192,2929,5263,Composite,15415327,237632306516929,3.673517
8192,2930,5262,Composite,3854415,14856514992225,3.365859
8192,2931,5261,Mixed,15419991,237776122440081,3.673584
8192,2932,5260,Composite,963895,929093571025,3.058233
8192,2933,5259,Composite,15424647,237919735074609,3.673651
8192,2934,5258,Composite,1285581,1652718507561,3.122152
8192,2935,5257,Composite,15429295,238063144197025,3.673718
8192,2936,5256,Composite,80373,6459819129,2.506834
8192,2937,5255,Composite,15433935,238206349584225,3.673785
8192,2938,5254,Composite,3859063,14892367237969,3.366126
8192,2939,5253,Mixed,15438567,238349351013489,3.673852
8192,2940,5252,Composite,137865,19006758225,2.626599
8192,2941,5251,Composite,15443191,238492148262481,3.673918
8192,2942,5250,Composite,154455,23856347025,2.65182
8192,2943,5249,Composite,1716423,2946107914929,3.186304
8192,2944,5248,Composite,943,889249,1.520171
8192,2945,5247,Composite,5150805,26530792148025,3.43021
8192,2946,5246,Composite,3863679,14928015415041,3.366391
8192,2947,5245,Composite,15457015,238919312710225,3.674117
8192,2948,5244,Composite,966207,933555966849,3.058765
8192,2949,5243,Composite,2208801,4878801857601,3.242282
8192,2950,5242,Composite,773195,597830508025,3.009304
8192,2951,5241,Composite,15466191,239203064048481,3.674248
8192,2952,5240,Composite,80565,6490719225,2.507364
8192,2953,5239,Mixed,1190059,1416240423481,3.105016
8192,2954,5238,Composite,429807,184734057249,2.878974
8192,2955,5237,Mixed,15475335,239485993362225,3.67438
8192,2956,5236,Composite,967351,935767957201,3.059028
8192,2957,5235,Mixed,15479895,239627149211025,3.674445
8192,2958,5234,Composite,3870543,14981103114849,3.366785
8192,2959,5233,Mixed,15484447,239768098895809,3.67451
8192,2960,5232,Composite,60495,3659645025,2.443774
8192,2961,5231,Mixed,5162997,26656538022009,3.430735
8192,2962,5230,Composite,3872815,14998696024225,3.366916
8192,2963,5229,Mixed,5164509,26672153211081,3.4308
8192,2964,5228,Composite,968487,937967069169,3.059288
8192,2965,5227,Mixed,15498055,240189708783025,3.674705
8192,2966,5226,Composite,3875079,15016237256241,3.367045
8192,2967,5225,Composite,3100515,9613193265225,3.31755
8192,2968,5224,Composite,242263,58691361169,2.751725
8192,2969,5223,Mixed,15507087,240469747225569,3.674835
8192,2970,5222,Composite,430815,185601564225,2.879494
8192,2971,5221,Mixed,15511591,240609455351281,3.674899
8192,2972,5220,Composite,323205,104461472025,2.815706
8192,2973,5219,Composite,15516087,240748955791569,3.674963
8192,2974,5218,Composite,3879583,15051164253889,3.367303
8192,2975,5217,Composite,3104115,9635529933225,3.317808
8192,2976,5216,Composite,15159,229795281,2.136598
8192,2977,5215,Composite,15525055,241027332753025,3.675092
8192,2978,5214,Composite,3881823,15068549803329,3.367431
8192,2979,5213,Composite,5176509,26796245427081,3.431315
8192,2980,5212,Composite,970735,942326440225,3.059803
8192,2981,5211,Composite,1725999,2979072548001,3.187538
8192,2982,5210,Composite,3884055,15085883243025,3.367559
8192,2983,5209,Mixed,15538447,241443335171809,3.675283
8192,2984,5208,Composite,242823,58963009329,2.752238
8192,2985,5207,Composite,15542895,241581584981025,3.675346
8192,2986,5206,Composite,3886279,15103164465841,3.367686
8192,2987,5205,Composite,15547335,241719625602225,3.67541
8192,2988,5204,Composite,323949,104942954601,2.816216
8192,2989,5203,Composite,201971,40792284841,2.711352
8192,2990,5202,Composite,76245,5813300025,2.495132
8192,2991,5201,Composite,15556191,241995078428481,3.675536
8192,2992,5200,Composite,12155,147744025,2.087579
8192,2993,5199,Composite,15560607,242132490208449,3.675599
8192,2994,5198,Composite,3890703,15137569834209,3.367938
8192,2995,5197,Mixed,15565015,242269691950225,3.675662
8192,2996,5196,Composite,972951,946633648401,3.060309
8192,2997,5195,Composite,576645,332519456025,2.944204
8192,2998,5194,Composite,556129,309279464641,2.936163
8192,2999,5193,Mixed,5191269,26949273830361,3.431947
8192,3000,5192,Composite,9735,94770225,2.038302
8192,3001,5191,Mixed,15578191,242680034832481,3.67585
8192,3002,5190,Composite,3895095,15171765059025,3.368189
8192,3003,5189,Mixed,15582567,242816394309489,3.675912
8192,3004,5188,Composite,974047,948767558209,3.060559
8192,3005,5187,Composite,15586935,242952542694225,3.675974
8192,3006,5186,Composite,1299093,1687642622649,3.124473
8192,3007,5185,Composite,15591295,243088479777025,3.676037
8192,3008,5184,Composite,141,19881,1.098393
8192,3009,5183,Composite,15595647,243224205348609,3.676098
8192,3010,5182,Composite,3899455,15205749297025,3.368437
8192,3011,5181,Mixed,15599991,243359719200081,3.67616
8192,3012,5180,Composite,975135,950888268225,3.060807
8192,3013,5179,Mixed,15604327,243495021122929,3.676222
8192,3014,5178,Composite,3901623,15222662034129,3.36856
8192,3015,5177,Composite,5202885,27070012323225,3.432443
8192,3016,5176,Composite,243919,59496478561,2.753237
8192,3017,5175,Composite,1040865,1083399948225,3.075285
8192,3018,5174,Composite,3903783,15239521711089,3.368683
8192,3019,5173,Mixed,15617287,243899653240369,3.676406
8192,3020,5172,Composite,976215,952995726225,3.061052
